,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,3.225933973285876,2.2298430438037564,2.109233668104762,0.8635971282953644,0.1829617446353192,1.6976356106852455,2.5776281086818296,1.6862235913425005,1.1619165202371473,1.4461759920562918,3.261594701982452,0.6322183167229495,0.21424285285628555,3.261594701982452,2.0272247038747335
1,3.225933973285876,2.2298430438037564,2.109233668104762,0.8635971282953644,0.1829617446353192,1.6976356106852455,2.5776281086818296,1.6862235913425005,1.1619165202371473,1.4461759920562918,3.261594701982452,0.6322183167229495,0.21424285285628555,3.261594701982452,2.0272247038747335
2,3.225933973285876,2.2298430438037564,2.109233668104762,0.8635971282953644,0.1829617446353192,1.6976356106852455,2.5776281086818296,1.6862235913425005,1.1619165202371473,1.4461759920562918,3.261594701982452,0.6322183167229495,0.21424285285628555,3.261594701982452,2.0272247038747335
3,3.225933973285876,2.2298430438037564,2.109233668104762,0.8635971282953644,0.1829617446353192,1.6976356106852455,2.5776281086818296,1.6862235913425005,1.1619165202371473,1.4461759920562918,3.261594701982452,0.6322183167229495,0.21424285285628555,3.261594701982452,2.0272247038747335
4,3.225933973285876,2.2298430438037564,2.109233668104762,0.8635971282953644,0.1829617446353192,1.6976356106852455,2.5776281086818296,1.6862235913425005,1.1619165202371473,1.4461759920562918,3.261594701982452,0.6322183167229495,0.21424285285628555,3.261594701982452,2.0272247038747335
5,3.225933973285876,2.2298430438037564,2.109233668104762,0.8635971282953644,0.1829617446353192,1.6976356106852455,2.5776281086818296,1.6862235913425005,1.1619165202371473,1.4461759920562918,3.261594701982452,0.6322183167229495,0.21424285285628555,3.261594701982452,2.0272247038747335
6,3.225933973285876,2.2298430438037564,2.109233668104762,0.8635971282953644,0.1829617446353192,1.6976356106852455,2.5776281086818296,1.6862235913425005,1.1619165202371473,1.4461759920562918,3.261594701982452,0.6322183167229495,0.21424285285628555,3.261594701982452,2.0272247038747335
7,3.225933973285876,2.2298430438037564,2.109233668104762,0.8635971282953644,0.1829617446353192,1.6976356106852455,2.5776281086818296,1.6862235913425005,1.1619165202371473,1.4461759920562918,3.261594701982452,0.6322183167229495,0.21424285285628555,3.261594701982452,2.0272247038747335
8,3.225933973285876,2.2298430438037564,2.109233668104762,0.8635971282953644,0.1539480431834071,1.6976356106852455,2.5776281086818296,1.6862235913425005,1.1619165202371473,1.4461759920562918,3.261594701982452,0.7300821871542955,0.21424285285628555,3.261594701982452,2.0272247038747335
9,3.225933973285876,2.2298430438037564,2.109233668104762,0.8635971282953644,0.1539480431834071,1.6976356106852455,2.5776281086818296,1.6862235913425005,1.1619165202371473,1.4461759920562918,3.261594701982452,0.905505383749871,0.36482872693909446,3.261594701982452,2.0272247038747335
10,3.225933973285876,2.2298430438037564,2.109233668104762,0.8635971282953644,0.1539480431834071,1.6976356106852455,2.5776281086818296,1.6862235913425005,1.1619165202371473,1.4461759920562918,3.261594701982452,0.905505383749871,0.36130319677523,3.261594701982452,2.0272247038747335
11,3.225933973285876,2.2298430438037564,2.109233668104762,0.8635971282953644,0.1539480431834071,1.6976356106852455,2.5776281086818296,1.6862235913425005,1.1619165202371473,1.4461759920562918,3.261594701982452,0.905505383749871,0.36130319677523,3.261594701982452,2.0272247038747335
12,3.225933973285876,2.2298430438037564,2.109233668104762,0.8635971282953644,0.1539480431834071,1.6976356106852455,2.5776281086818296,1.6862235913425005,1.1619165202371473,1.4461759920562918,3.261594701982452,0.905505383749871,0.36130319677523,3.261594701982452,2.0272247038747335
13,3.225933973285876,2.2298430438037564,2.109233668104762,0.8635971282953644,0.1539480431834071,1.6976356106852455,2.5776281086818296,1.6862235913425005,1.1619165202371473,1.4461759920562918,3.261594701982452,0.905505383749871,0.36130319677523,3.261594701982452,2.0272247038747335
14,3.225933973285876,2.2298430438037564,2.109233668104762,0.8635971282953644,0.1539480431834071,1.6976356106852455,2.5776281086818296,1.6862235913425005,1.1619165202371473,1.4461759920562918,3.261594701982452,0.905505383749871,0.36130319677523,3.261594701982452,2.0272247038747335
